timestamp,hour,day_of_week,month,is_weekend,ambient_temp,production_units,renewable_share,energy_kwh,lag_1h,lag_24h,rolling_mean_24h
2025-05-09 02:00:00,2,4,5,0,10.03,146.0,25.0,2099.87,1950.77,2209.91,3283.3991666666666
2025-05-09 03:00:00,3,4,5,0,6.28,155.9,25.0,2197.81,2099.87,2058.3,3278.8141666666666
2025-05-09 04:00:00,4,4,5,0,11.33,143.2,25.0,2057.55,2197.81,2165.3,3284.6270833333333
2025-05-09 05:00:00,5,4,5,0,11.84,126.1,25.0,1998.07,2057.55,2132.11,3280.1375000000003
2025-05-09 06:00:00,6,4,5,0,17.7,170.1,25.0,2168.01,1998.07,1965.82,3274.5525
2025-05-09 07:00:00,7,4,5,0,17.93,129.2,32.8,2088.83,2168.01,2012.68,3282.977083333333
2025-05-09 08:00:00,8,4,5,0,20.82,306.0,40.2,4194.59,2088.83,4327.09,3286.15
2025-05-09 09:00:00,9,4,5,0,24.64,313.6,46.8,4265.57,4194.59,4313.61,3280.629166666667
2025-05-09 10:00:00,10,4,5,0,24.15,349.1,52.4,4357.7,4265.57,4380.3,3278.6275
2025-05-09 11:00:00,11,4,5,0,26.49,342.0,56.5,4384.34,4357.7,4491.99,3277.6858333333334
2025-05-09 12:00:00,12,4,5,0,30.47,352.4,59.1,4499.45,4384.34,4486.69,3273.2004166666666
2025-05-09 13:00:00,13,4,5,0,29.92,332.9,60.0,4372.01,4499.45,4424.39,3273.732083333333
2025-05-09 14:00:00,14,4,5,0,31.4,307.2,59.1,4360.54,4372.01,4415.42,3271.5495833333334
2025-05-09 15:00:00,15,4,5,0,32.36,354.3,56.5,4521.92,4360.54,4360.05,3269.2629166666666
2025-05-09 16:00:00,16,4,5,0,29.97,297.9,52.4,4339.51,4521.92,4486.24,3276.0074999999997
2025-05-09 17:00:00,17,4,5,0,30.2,266.2,46.8,3548.25,4339.51,3408.0,3269.8937499999997
2025-05-09 18:00:00,18,4,5,0,23.32,235.2,40.2,3440.7,3548.25,3386.04,3275.7374999999997
2025-05-09 19:00:00,19,4,5,0,23.48,238.3,32.8,3271.75,3440.7,3325.25,3278.015
2025-05-09 20:00:00,20,4,5,0,19.34,262.6,25.0,3358.93,3271.75,3356.09,3275.7858333333334
2025-05-09 21:00:00,21,4,5,0,18.06,285.7,25.0,3449.72,3358.93,3488.76,3275.9041666666667
2025-05-09 22:00:00,22,4,5,0,15.06,269.2,25.0,3436.04,3449.72,3445.27,3274.2775
2025-05-09 23:00:00,23,4,5,0,14.97,161.6,25.0,2077.38,3436.04,2120.24,3273.892916666666
2025-05-10 00:00:00,0,5,5,1,11.06,47.7,7.5,955.1,2077.38,2091.26,3272.107083333333
2025-05-10 01:00:00,1,5,5,1,6.94,34.3,7.5,862.54,955.1,1950.77,3224.7670833333336
2025-05-10 02:00:00,2,5,5,1,9.72,21.5,7.5,902.26,862.54,2099.87,3179.424166666666
2025-05-10 03:00:00,3,5,5,1,8.31,44.6,7.5,986.34,902.26,2197.81,3129.5237500000003
2025-05-10 04:00:00,4,5,5,1,10.54,54.8,7.5,962.29,986.34,2057.55,3079.0458333333336
2025-05-10 05:00:00,5,5,5,1,12.15,47.9,7.5,873.18,962.29,1998.07,3033.41
2025-05-10 06:00:00,6,5,5,1,14.4,41.3,7.5,873.07,873.18,2168.01,2986.5395833333337
2025-05-10 07:00:00,7,5,5,1,18.2,32.6,9.8,901.77,873.07,2088.83,2932.58375
2025-05-10 08:00:00,8,5,5,1,20.3,47.0,12.1,841.82,901.77,4194.59,2883.1229166666667
2025-05-10 09:00:00,9,5,5,1,23.87,47.0,14.0,950.99,841.82,4265.57,2743.424166666666
2025-05-10 10:00:00,10,5,5,1,26.11,35.9,15.7,944.62,950.99,4357.7,2605.3166666666666
2025-05-10 11:00:00,11,5,5,1,28.43,21.7,17.0,966.14,944.62,4384.34,2463.105
2025-05-10 12:00:00,12,5,5,1,28.68,38.4,17.7,1003.15,966.14,4499.45,2320.68
2025-05-10 13:00:00,13,5,5,1,33.98,38.8,18.0,1063.69,1003.15,4372.01,2175.0008333333335
2025-05-10 14:00:00,14,5,5,1,32.21,52.0,17.7,1134.22,1063.69,4360.54,2037.1541666666665
2025-05-10 15:00:00,15,5,5,1,34.21,30.2,17.0,1091.5,1134.22,4521.92,1902.7241666666666
2025-05-10 16:00:00,16,5,5,1,29.08,57.0,15.7,1134.78,1091.5,4339.51,1759.79
2025-05-10 17:00:00,17,5,5,1,28.32,48.5,14.0,1004.92,1134.78,3548.25,1626.2595833333332
2025-05-10 18:00:00,18,5,5,1,26.56,36.3,12.1,907.36,1004.92,3440.7,1520.2875000000001
2025-05-10 19:00:00,19,5,5,1,24.07,52.1,9.8,969.04,907.36,3271.75,1414.7316666666668
2025-05-10 20:00:00,20,5,5,1,21.44,26.7,7.5,901.53,969.04,3358.93,1318.7854166666668
2025-05-10 21:00:00,21,5,5,1,17.31,23.6,7.5,867.13,901.53,3449.72,1216.39375
2025-05-10 22:00:00,22,5,5,1,14.18,21.3,7.5,749.8,867.13,3436.04,1108.7858333333334
2025-05-10 23:00:00,23,5,5,1,12.13,41.3,7.5,909.62,749.8,2077.38,996.8591666666666
2025-05-11 00:00:00,0,6,5,1,9.51,34.7,7.5,888.19,909.62,955.1,948.2024999999999
2025-05-11 01:00:00,1,6,5,1,6.05,41.2,7.5,891.27,888.19,862.54,945.4145833333333
2025-05-11 02:00:00,2,6,5,1,6.4,25.3,7.5,789.84,891.27,902.26,946.6116666666667
2025-05-11 03:00:00,3,6,5,1,7.28,44.7,7.5,1001.55,789.84,986.34,941.9275000000001
2025-05-11 04:00:00,4,6,5,1,7.0,56.2,7.5,1071.34,1001.55,962.29,942.5612500000001
2025-05-11 05:00:00,5,6,5,1,11.37,45.9,7.5,925.24,1071.34,873.18,947.105
2025-05-11 06:00:00,6,6,5,1,15.71,38.8,7.5,863.13,925.24,873.07,949.2741666666666
2025-05-11 07:00:00,7,6,5,1,17.82,53.1,9.8,947.9,863.13,901.77,948.86
2025-05-11 08:00:00,8,6,5,1,22.02,50.7,12.1,920.07,947.9,841.82,950.7820833333332
2025-05-11 09:00:00,9,6,5,1,23.35,24.2,14.0,920.8,920.07,950.99,954.0425
2025-05-11 10:00:00,10,6,5,1,27.88,31.7,15.7,1015.35,920.8,944.62,952.7845833333334
2025-05-11 11:00:00,11,6,5,1,28.39,28.4,17.0,929.56,1015.35,966.14,955.7316666666666
2025-05-11 12:00:00,12,6,5,1,32.84,42.8,17.7,1093.12,929.56,1003.15,954.2075
2025-05-11 13:00:00,13,6,5,1,30.41,37.6,18.0,1050.9,1093.12,1063.69,957.9562500000001
2025-05-11 14:00:00,14,6,5,1,33.16,34.8,17.7,1083.7,1050.9,1134.22,957.4233333333333
2025-05-11 15:00:00,15,6,5,1,33.33,36.0,17.0,1060.04,1083.7,1091.5,955.3183333333333
2025-05-11 16:00:00,16,6,5,1,28.91,51.0,15.7,992.06,1060.04,1134.78,954.0075
2025-05-11 17:00:00,17,6,5,1,26.68,47.2,14.0,1000.76,992.06,1004.92,948.0608333333333
2025-05-11 18:00:00,18,6,5,1,26.45,32.4,12.1,958.96,1000.76,907.36,947.8874999999999
2025-05-11 19:00:00,19,6,5,1,24.12,59.4,9.8,959.36,958.96,969.04,950.0375
2025-05-11 20:00:00,20,6,5,1,19.45,20.8,7.5,933.4,959.36,901.53,949.6341666666666
2025-05-11 21:00:00,21,6,5,1,16.99,33.9,7.5,879.49,933.4,867.13,950.9620833333333
2025-05-11 22:00:00,22,6,5,1,15.79,34.7,7.5,881.49,879.49,749.8,951.4770833333333
2025-05-11 23:00:00,23,6,5,1,13.4,32.4,7.5,939.74,881.49,909.62,956.9641666666666
2025-05-12 00:00:00,0,0,5,0,11.01,127.7,25.0,1989.4,939.74,888.19,958.2191666666668
2025-05-12 01:00:00,1,0,5,0,9.01,163.3,25.0,2056.41,1989.4,891.27,1004.1029166666666
2025-05-12 02:00:00,2,0,5,0,7.89,114.3,25.0,1894.8,2056.41,789.84,1052.6504166666666
2025-05-12 03:00:00,3,0,5,0,9.14,116.0,25.0,2001.8,1894.8,1001.55,1098.6904166666666
2025-05-12 04:00:00,4,0,5,0,10.15,176.1,25.0,2202.53,2001.8,1071.34,1140.3675
2025-05-12 05:00:00,5,0,5,0,11.98,148.8,25.0,2094.86,2202.53,925.24,1187.5004166666665
2025-05-12 06:00:00,6,0,5,0,16.65,154.9,25.0,2154.05,2094.86,863.13,1236.2345833333334
2025-05-12 07:00:00,7,0,5,0,17.29,179.3,32.8,2178.59,2154.05,947.9,1290.0229166666666
2025-05-12 08:00:00,8,0,5,0,21.86,302.7,40.2,4275.75,2178.59,920.07,1341.3016666666667
2025-05-12 09:00:00,9,0,5,0,23.88,292.3,46.8,4107.42,4275.75,920.8,1481.1216666666667
2025-05-12 10:00:00,10,0,5,0,27.1,290.3,52.4,4188.47,4107.42,1015.35,1613.8975
2025-05-12 11:00:00,11,0,5,0,29.55,306.2,56.5,4315.19,4188.47,929.56,1746.1108333333332
2025-05-12 12:00:00,12,0,5,0,32.66,298.2,59.1,4271.25,4315.19,1093.12,1887.17875
2025-05-12 13:00:00,13,0,5,0,30.53,340.4,60.0,4496.36,4271.25,1050.9,2019.6008333333332
2025-05-12 14:00:00,14,0,5,0,30.48,282.0,59.1,4226.26,4496.36,1083.7,2163.161666666667
2025-05-12 15:00:00,15,0,5,0,31.08,336.8,56.5,4465.58,4226.26,1060.04,2294.1016666666665
2025-05-12 16:00:00,16,0,5,0,29.76,346.9,52.4,4404.6,4465.58,992.06,2435.9991666666665
2025-05-12 17:00:00,17,0,5,0,25.99,263.4,46.8,3363.55,4404.6,1000.76,2578.188333333333
2025-05-12 18:00:00,18,0,5,0,28.12,215.3,40.2,3285.27,3363.55,958.96,2676.6379166666666
2025-05-12 19:00:00,19,0,5,0,20.7,283.2,32.8,3411.34,3285.27,959.36,2773.5674999999997
2025-05-12 20:00:00,20,0,5,0,22.09,266.2,25.0,3415.73,3411.34,933.4,2875.733333333333
2025-05-12 21:00:00,21,0,5,0,17.31,258.8,25.0,3362.01,3415.73,879.49,2979.16375
2025-05-12 22:00:00,22,0,5,0,18.72,224.9,25.0,3321.32,3362.01,881.49,3082.602083333333
2025-05-12 23:00:00,23,0,5,0,8.86,171.3,25.0,2163.94,3321.32,939.74,3184.2616666666668
2025-05-13 00:00:00,0,1,5,0,9.49,126.2,25.0,2009.79,2163.94,1989.4,3235.2700000000004
2025-05-13 01:00:00,1,1,5,0,9.26,139.8,25.0,2028.5,2009.79,2056.41,3236.119583333333
2025-05-13 02:00:00,2,1,5,0,6.06,143.2,25.0,2008.21,2028.5,1894.8,3234.956666666667
2025-05-13 03:00:00,3,1,5,0,11.02,169.7,25.0,2190.39,2008.21,2001.8,3239.682083333333
2025-05-13 04:00:00,4,1,5,0,9.17,172.8,25.0,2213.44,2190.39,2202.53,3247.5400000000004
2025-05-13 05:00:00,5,1,5,0,11.41,176.7,25.0,2185.9,2213.44,2094.86,3247.994583333333
2025-05-13 06:00:00,6,1,5,0,12.58,172.7,25.0,2140.29,2185.9,2154.05,3251.7879166666667
2025-05-13 07:00:00,7,1,5,0,15.21,131.2,32.8,2116.95,2140.29,2178.59,3251.214583333333
2025-05-13 08:00:00,8,1,5,0,20.46,338.1,40.2,4369.3,2116.95,4275.75,3248.64625
2025-05-13 09:00:00,9,1,5,0,22.93,296.4,46.8,4188.6,4369.3,4107.42,3252.5441666666666
2025-05-13 10:00:00,10,1,5,0,26.2,292.0,52.4,4163.51,4188.6,4188.47,3255.9266666666667
2025-05-13 11:00:00,11,1,5,0,27.85,289.1,56.5,4186.22,4163.51,4315.19,3254.8866666666668
2025-05-13 12:00:00,12,1,5,0,32.21,302.5,59.1,4368.04,4186.22,4271.25,3249.5129166666666
2025-05-13 13:00:00,13,1,5,0,30.27,340.9,60.0,4424.23,4368.04,4496.36,3253.5458333333336
2025-05-13 14:00:00,14,1,5,0,30.89,357.3,59.1,4446.71,4424.23,4226.26,3250.5404166666667
2025-05-13 15:00:00,15,1,5,0,29.02,336.6,56.5,4459.26,4446.71,4465.58,3259.7258333333334
2025-05-13 16:00:00,16,1,5,0,30.36,324.3,52.4,4387.23,4459.26,4404.6,3259.4625
2025-05-13 17:00:00,17,1,5,0,26.81,220.5,46.8,3334.34,4387.23,3363.55,3258.73875
2025-05-13 18:00:00,18,1,5,0,26.33,244.6,40.2,3326.14,3334.34,3285.27,3257.521666666666
2025-05-13 19:00:00,19,1,5,0,22.56,219.3,32.8,3258.03,3326.14,3411.34,3259.224583333333
2025-05-13 20:00:00,20,1,5,0,15.29,218.7,25.0,3283.4,3258.03,3415.73,3252.8366666666666
2025-05-13 21:00:00,21,1,5,0,15.41,286.1,25.0,3604.92,3283.4,3362.01,3247.3229166666665
2025-05-13 22:00:00,22,1,5,0,14.2,238.5,25.0,3348.81,3604.92,3321.32,3257.4441666666667
2025-05-13 23:00:00,23,1,5,0,11.3,150.5,25.0,2114.07,3348.81,2163.94,3258.589583333333
2025-05-14 00:00:00,0,2,5,0,8.48,141.0,25.0,2085.28,2114.07,2009.79,3256.5116666666668
2025-05-14 01:00:00,1,2,5,0,7.0,149.6,25.0,2070.32,2085.28,2028.5,3259.6570833333335
2025-05-14 02:00:00,2,2,5,0,5.55,170.1,25.0,2102.97,2070.32,2008.21,3261.3995833333333
2025-05-14 03:00:00,3,2,5,0,9.84,121.9,25.0,1976.1,2102.97,2190.39,3265.347916666667
2025-05-14 04:00:00,4,2,5,0,9.2,135.4,25.0,2027.47,1976.1,2213.44,3256.4191666666666
2025-05-14 05:00:00,5,2,5,0,12.52,170.4,25.0,2104.34,2027.47,2185.9,3248.6704166666673
2025-05-14 06:00:00,6,2,5,0,14.2,165.9,25.0,2167.34,2104.34,2140.29,3245.2720833333333
2025-05-14 07:00:00,7,2,5,0,16.31,151.3,32.8,2167.86,2167.34,2116.95,3246.3991666666666
2025-05-14 08:00:00,8,2,5,0,18.0,340.7,40.2,4317.26,2167.86,4369.3,3248.5204166666667
2025-05-14 09:00:00,9,2,5,0,23.57,338.3,46.8,4336.11,4317.26,4188.6,3246.3520833333337
2025-05-14 10:00:00,10,2,5,0,27.1,308.0,52.4,4250.24,4336.11,4163.51,3252.498333333333
2025-05-14 11:00:00,11,2,5,0,28.34,314.6,56.5,4363.71,4250.24,4186.22,3256.1120833333334
2025-05-14 12:00:00,12,2,5,0,28.08,339.5,59.1,4408.18,4363.71,4368.04,3263.5075
2025-05-14 13:00:00,13,2,5,0,33.88,295.9,60.0,4335.18,4408.18,4424.23,3265.18
2025-05-14 14:00:00,14,2,5,0,30.32,328.4,59.1,4458.21,4335.18,4446.71,3261.4695833333335
2025-05-14 15:00:00,15,2,5,0,31.56,318.5,56.5,4403.85,4458.21,4459.26,3261.94875
2025-05-14 16:00:00,16,2,5,0,31.1,280.9,52.4,4201.88,4403.85,4387.23,3259.64
2025-05-14 17:00:00,17,2,5,0,27.46,259.0,46.8,3499.17,4201.88,3334.34,3251.9170833333337
2025-05-14 18:00:00,18,2,5,0,24.33,271.1,40.2,3506.07,3499.17,3326.14,3258.7850000000003
2025-05-14 19:00:00,19,2,5,0,22.87,253.6,32.8,3328.62,3506.07,3258.03,3266.2820833333335
2025-05-14 20:00:00,20,2,5,0,21.76,280.5,25.0,3470.46,3328.62,3283.4,3269.2233333333334
2025-05-14 21:00:00,21,2,5,0,17.41,257.2,25.0,3335.81,3470.46,3604.92,3277.0175
2025-05-14 22:00:00,22,2,5,0,12.58,250.5,25.0,3357.29,3335.81,3348.81,3265.804583333333
2025-05-14 23:00:00,23,2,5,0,8.96,139.2,25.0,2022.18,3357.29,2114.07,3266.157916666667
2025-05-15 00:00:00,0,3,5,0,11.63,174.8,25.0,2161.41,2022.18,2085.28,3262.3291666666664
2025-05-15 01:00:00,1,3,5,0,6.86,147.1,25.0,2125.09,2161.41,2070.32,3265.50125
2025-05-15 02:00:00,2,3,5,0,9.91,175.9,25.0,2200.14,2125.09,2102.97,3267.7833333333333
2025-05-15 03:00:00,3,3,5,0,8.85,135.6,25.0,2010.93,2200.14,1976.1,3271.8320833333332
2025-05-15 04:00:00,4,3,5,0,7.53,110.5,25.0,1941.45,2010.93,2027.47,3273.2833333333333
2025-05-15 05:00:00,5,3,5,0,11.47,153.9,25.0,2129.07,1941.45,2104.34,3269.6991666666668
2025-05-15 06:00:00,6,3,5,0,11.16,167.2,25.0,2321.34,2129.07,2167.34,3270.7295833333333
2025-05-15 07:00:00,7,3,5,0,17.22,175.1,32.8,2205.2,2321.34,2167.86,3277.1462500000002
2025-05-15 08:00:00,8,3,5,0,17.74,303.7,40.2,4217.9,2205.2,4317.26,3278.7020833333336
2025-05-15 09:00:00,9,3,5,0,25.02,315.5,46.8,4267.43,4217.9,4336.11,3274.562083333333
2025-05-15 10:00:00,10,3,5,0,25.58,351.7,52.4,4415.3,4267.43,4250.24,3271.700416666667
2025-05-15 11:00:00,11,3,5,0,29.12,348.9,56.5,4420.13,4415.3,4363.71,3278.5779166666666
2025-05-15 12:00:00,12,3,5,0,30.65,282.0,59.1,4242.46,4420.13,4408.18,3280.9287499999996
2025-05-15 13:00:00,13,3,5,0,28.97,288.1,60.0,4205.89,4242.46,4335.18,3274.0237500000003
2025-05-15 14:00:00,14,3,5,0,31.45,352.4,59.1,4549.18,4205.89,4458.21,3268.6366666666668
2025-05-15 15:00:00,15,3,5,0,29.37,286.5,56.5,4289.93,4549.18,4403.85,3272.4270833333335
2025-05-15 16:00:00,16,3,5,0,28.85,333.8,52.4,4438.4,4289.93,4201.88,3267.6804166666666
2025-05-15 17:00:00,17,3,5,0,27.14,278.6,46.8,3557.84,4438.4,3499.17,3277.535416666667
2025-05-15 18:00:00,18,3,5,0,24.61,258.8,40.2,3462.07,3557.84,3506.07,3279.9799999999996
2025-05-15 19:00:00,19,3,5,0,20.71,276.3,32.8,3533.84,3462.07,3328.62,3278.146666666667
2025-05-15 20:00:00,20,3,5,0,18.21,254.6,25.0,3396.67,3533.84,3470.46,3286.6975
2025-05-15 21:00:00,21,3,5,0,15.3,242.2,25.0,3261.46,3396.67,3335.81,3283.6229166666667
2025-05-15 22:00:00,22,3,5,0,15.07,270.9,25.0,3444.91,3261.46,3357.29,3280.525
2025-05-15 23:00:00,23,3,5,0,13.58,130.6,25.0,2004.33,3444.91,2022.18,3284.1758333333332
2025-05-16 00:00:00,0,4,5,0,8.63,148.2,25.0,2092.73,2004.33,2161.41,3283.4320833333336
2025-05-16 01:00:00,1,4,5,0,9.45,137.9,25.0,2034.79,2092.73,2125.09,3280.570416666667
2025-05-16 02:00:00,2,4,5,0,8.83,157.3,25.0,2032.86,2034.79,2200.14,3276.8079166666666
2025-05-16 03:00:00,3,4,5,0,6.51,168.8,25.0,2112.65,2032.86,2010.93,3269.837916666667
2025-05-16 04:00:00,4,4,5,0,11.21,112.9,25.0,1968.87,2112.65,1941.45,3274.07625
2025-05-16 05:00:00,5,4,5,0,12.61,136.7,25.0,2107.92,1968.87,2129.07,3275.21875
2025-05-16 06:00:00,6,4,5,0,14.65,136.3,25.0,2010.88,2107.92,2321.34,3274.3375
2025-05-16 07:00:00,7,4,5,0,19.19,169.8,32.8,2190.64,2010.88,2205.2,3261.4016666666666
2025-05-16 08:00:00,8,4,5,0,20.3,288.8,40.2,4204.97,2190.64,4217.9,3260.795
2025-05-16 09:00:00,9,4,5,0,24.7,335.2,46.8,4324.58,4204.97,4267.43,3260.2562500000004
2025-05-16 10:00:00,10,4,5,0,29.87,352.5,52.4,4505.73,4324.58,4415.3,3262.6375000000003
2025-05-16 11:00:00,11,4,5,0,28.36,336.7,56.5,4472.55,4505.73,4420.13,3266.4054166666665
2025-05-16 12:00:00,12,4,5,0,30.89,316.0,59.1,4255.38,4472.55,4242.46,3268.589583333334
2025-05-16 13:00:00,13,4,5,0,32.5,355.6,60.0,4559.98,4255.38,4205.89,3269.1279166666664
2025-05-16 14:00:00,14,4,5,0,33.25,294.4,59.1,4365.02,4559.98,4549.18,3283.8816666666667
2025-05-16 15:00:00,15,4,5,0,33.42,334.3,56.5,4583.46,4365.02,4289.93,3276.2083333333335
2025-05-16 16:00:00,16,4,5,0,30.19,348.9,52.4,4495.11,4583.46,4438.4,3288.43875
2025-05-16 17:00:00,17,4,5,0,26.2,277.9,46.8,3488.47,4495.11,3557.84,3290.8016666666667
2025-05-16 18:00:00,18,4,5,0,27.99,279.6,40.2,3537.83,3488.47,3462.07,3287.9112500000006
2025-05-16 19:00:00,19,4,5,0,23.1,231.1,32.8,3286.9,3537.83,3533.84,3291.067916666667
2025-05-16 20:00:00,20,4,5,0,18.76,218.0,25.0,3287.4,3286.9,3396.67,3280.77875
2025-05-16 21:00:00,21,4,5,0,16.52,245.5,25.0,3328.07,3287.4,3261.46,3276.2258333333334
2025-05-16 22:00:00,22,4,5,0,14.62,272.5,25.0,3408.57,3328.07,3444.91,3279.00125
2025-05-16 23:00:00,23,4,5,0,13.01,174.2,25.0,2214.34,3408.57,2004.33,3277.4870833333334
2025-05-17 00:00:00,0,5,5,1,10.27,24.4,7.5,843.14,2214.34,2092.73,3286.2374999999997
2025-05-17 01:00:00,1,5,5,1,10.51,48.6,7.5,1001.5,843.14,2034.79,3234.17125
2025-05-17 02:00:00,2,5,5,1,7.54,36.6,7.5,991.9,1001.5,2032.86,3191.1175000000003
2025-05-17 03:00:00,3,5,5,1,6.53,56.0,7.5,931.01,991.9,2112.65,3147.744166666667
2025-05-17 04:00:00,4,5,5,1,9.72,54.9,7.5,1036.66,931.01,1968.87,3098.5091666666667
2025-05-17 05:00:00,5,5,5,1,12.46,25.2,7.5,807.27,1036.66,2107.92,3059.6670833333333
2025-05-17 06:00:00,6,5,5,1,13.28,35.4,7.5,951.73,807.27,2010.88,3005.4733333333334
2025-05-17 07:00:00,7,5,5,1,15.35,51.5,9.8,938.46,951.73,2190.64,2961.342083333333
2025-05-17 08:00:00,8,5,5,1,21.21,21.3,12.1,834.0,938.46,4204.97,2909.1679166666668
2025-05-17 09:00:00,9,5,5,1,22.85,29.6,14.0,872.55,834.0,4324.58,2768.710833333333
2025-05-17 10:00:00,10,5,5,1,26.24,56.7,15.7,968.85,872.55,4505.73,2624.87625
2025-05-17 11:00:00,11,5,5,1,28.35,31.0,17.0,1031.65,968.85,4472.55,2477.50625
2025-05-17 12:00:00,12,5,5,1,31.48,33.7,17.7,1019.71,1031.65,4255.38,2334.1354166666665
2025-05-17 13:00:00,13,5,5,1,32.52,56.4,18.0,1146.56,1019.71,4559.98,2199.3158333333336
2025-05-17 14:00:00,14,5,5,1,34.19,32.8,17.7,1002.56,1146.56,4365.02,2057.09
2025-05-17 15:00:00,15,5,5,1,27.86,44.9,17.0,982.85,1002.56,4583.46,1916.9875
2025-05-17 16:00:00,16,5,5,1,30.01,59.4,15.7,1154.54,982.85,4495.11,1766.962083333333
2025-05-17 17:00:00,17,5,5,1,27.75,49.1,14.0,1004.51,1154.54,3488.47,1627.7716666666665
2025-05-17 18:00:00,18,5,5,1,25.65,34.1,12.1,920.44,1004.51,3537.83,1524.2733333333333
2025-05-17 19:00:00,19,5,5,1,24.68,52.6,9.8,892.44,920.44,3286.9,1415.215416666667
2025-05-17 20:00:00,20,5,5,1,20.81,23.0,7.5,856.28,892.44,3287.4,1315.4462500000002
2025-05-17 21:00:00,21,5,5,1,14.72,60.0,7.5,949.42,856.28,3328.07,1214.1495833333333
2025-05-17 22:00:00,22,5,5,1,14.93,54.3,7.5,999.02,949.42,3408.57,1115.0391666666667
2025-05-17 23:00:00,23,5,5,1,13.32,34.2,7.5,905.32,999.02,2214.34,1014.64125
2025-05-18 00:00:00,0,6,5,1,8.99,47.5,7.5,919.14,905.32,843.14,960.09875
2025-05-18 01:00:00,1,6,5,1,9.82,56.2,7.5,907.99,919.14,1001.5,963.2654166666667
2025-05-18 02:00:00,2,6,5,1,7.17,41.4,7.5,899.39,907.99,991.9,959.3691666666667
2025-05-18 03:00:00,3,6,5,1,5.76,29.5,7.5,876.07,899.39,931.01,955.5145833333332
2025-05-18 04:00:00,4,6,5,1,8.56,57.9,7.5,980.67,876.07,1036.66,953.2254166666667
2025-05-18 05:00:00,5,6,5,1,13.28,49.2,7.5,890.99,980.67,807.27,950.8925
2025-05-18 06:00:00,6,6,5,1,16.2,31.2,7.5,898.88,890.99,951.73,954.3808333333333
2025-05-18 07:00:00,7,6,5,1,15.64,57.1,9.8,925.69,898.88,938.46,952.17875
2025-05-18 08:00:00,8,6,5,1,18.53,38.6,12.1,909.27,925.69,834.0,951.6466666666666
2025-05-18 09:00:00,9,6,5,1,23.68,33.8,14.0,847.13,909.27,872.55,954.7829166666666
2025-05-18 10:00:00,10,6,5,1,27.59,58.0,15.7,1061.34,847.13,968.85,953.72375
2025-05-18 11:00:00,11,6,5,1,27.28,24.7,17.0,991.49,1061.34,1031.65,957.5775
2025-05-18 12:00:00,12,6,5,1,29.3,28.2,17.7,958.46,991.49,1019.71,955.9041666666667
2025-05-18 13:00:00,13,6,5,1,30.34,47.8,18.0,1009.66,958.46,1146.56,953.3520833333333
2025-05-18 14:00:00,14,6,5,1,31.97,24.8,17.7,1051.6,1009.66,1002.56,947.6479166666667
2025-05-18 15:00:00,15,6,5,1,28.7,42.9,17.0,1078.03,1051.6,982.85,949.69125
2025-05-18 16:00:00,16,6,5,1,29.55,27.7,15.7,984.98,1078.03,1154.54,953.6570833333334
2025-05-18 17:00:00,17,6,5,1,27.09,24.2,14.0,940.84,984.98,1004.51,946.5920833333334
2025-05-18 18:00:00,18,6,5,1,22.02,32.3,12.1,827.41,940.84,920.44,943.9391666666667
2025-05-18 19:00:00,19,6,5,1,25.35,48.3,9.8,1028.72,827.41,892.44,940.0629166666668
2025-05-18 20:00:00,20,6,5,1,18.48,48.6,7.5,894.58,1028.72,856.28,945.7412499999999
2025-05-18 21:00:00,21,6,5,1,16.26,37.5,7.5,923.67,894.58,949.42,947.3370833333333
2025-05-18 22:00:00,22,6,5,1,14.13,20.2,7.5,794.7,923.67,999.02,946.2641666666667
2025-05-18 23:00:00,23,6,5,1,10.25,54.3,7.5,1001.21,794.7,905.32,937.7508333333334
2025-05-19 00:00:00,0,0,5,0,11.68,138.0,25.0,2052.2,1001.21,919.14,941.74625
2025-05-19 01:00:00,1,0,5,0,8.44,168.7,25.0,2207.73,2052.2,907.99,988.9570833333332
2025-05-19 02:00:00,2,0,5,0,8.24,158.6,25.0,2085.67,2207.73,899.39,1043.1129166666667
2025-05-19 03:00:00,3,0,5,0,11.34,127.4,25.0,1965.78,2085.67,876.07,1092.54125
2025-05-19 04:00:00,4,0,5,0,9.18,128.0,25.0,1993.74,1965.78,980.67,1137.9458333333334
2025-05-19 05:00:00,5,0,5,0,11.71,125.5,25.0,1955.41,1993.74,890.99,1180.1570833333333
2025-05-19 06:00:00,6,0,5,0,12.23,170.1,25.0,2218.98,1955.41,898.88,1224.5079166666667
2025-05-19 07:00:00,7,0,5,0,18.39,149.3,32.8,2135.97,2218.98,925.69,1279.5120833333333
2025-05-19 08:00:00,8,0,5,0,17.52,333.3,40.2,4403.32,2135.97,909.27,1329.9404166666666
2025-05-19 09:00:00,9,0,5,0,24.72,331.3,46.8,4320.97,4403.32,847.13,1475.5258333333334
2025-05-19 10:00:00,10,0,5,0,24.34,298.0,52.4,4188.26,4320.97,1061.34,1620.2691666666667
2025-05-19 11:00:00,11,0,5,0,27.79,311.6,56.5,4255.7,4188.26,991.49,1750.5575
2025-05-19 12:00:00,12,0,5,0,30.9,309.9,59.1,4328.49,4255.7,958.46,1886.56625
2025-05-19 13:00:00,13,0,5,0,30.92,284.1,60.0,4238.78,4328.49,1009.66,2026.9841666666669
